timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], temperature.gpu
2026/09/06 16:21:28.397, 94 %, 28241 MiB, 459.38 W, 60
2026/09/06 16:21:28.647, 94 %, 28241 MiB, 394.74 W, 60
2026/09/06 16:21:28.897, 94 %, 28241 MiB, 394.74 W, 60
2026/09/06 16:21:29.148, 94 %, 28241 MiB, 394.37 W, 60
2026/09/06 16:21:29.398, 94 %, 28241 MiB, 394.37 W, 60
2026/09/06 16:21:29.648, 94 %, 28241 MiB, 394.27 W, 60
2026/09/06 16:21:29.899, 94 %, 28241 MiB, 394.27 W, 60
2026/09/06 16:21:30.149, 94 %, 28241 MiB, 394.40 W, 60
2026/09/06 16:21:30.399, 94 %, 28241 MiB, 394.40 W, 60
2026/09/06 16:21:30.650, 94 %, 28241 MiB, 394.60 W, 60
2026/09/06 16:21:30.900, 94 %, 28241 MiB, 394.60 W, 60
2026/09/06 16:21:31.150, 94 %, 28241 MiB, 394.76 W, 60
2026/09/06 16:21:31.400, 94 %, 28241 MiB, 394.76 W, 60
2026/09/06 16:21:31.650, 94 %, 28241 MiB, 394.85 W, 60
2026/09/06 16:21:31.901, 94 %, 28241 MiB, 394.85 W, 60
2026/09/06 16:21:32.151, 94 %, 28241 MiB, 395.13 W, 60
2026/09/06 16:21:32.401, 94 %, 28241 MiB, 395.13 W, 60
2026/09/06 16:21:32.651, 94 %, 28241 MiB, 395.03 W, 60
2026/09/06 16:21:32.901, 94 %, 28241 MiB, 395.03 W, 60
2026/09/06 16:21:33.152, 94 %, 28241 MiB, 394.69 W, 60
2026/09/06 16:21:33.402, 94 %, 28241 MiB, 394.69 W, 60
2026/09/06 16:21:33.652, 94 %, 28241 MiB, 394.49 W, 60
2026/09/06 16:21:33.902, 94 %, 28241 MiB, 394.49 W, 60
2026/09/06 16:21:34.152, 94 %, 28241 MiB, 394.98 W, 60
2026/09/06 16:21:34.403, 94 %, 28241 MiB, 394.98 W, 60
2026/09/06 16:21:34.653, 94 %, 28241 MiB, 395.40 W, 60
2026/09/06 16:21:34.903, 94 %, 28241 MiB, 395.40 W, 60
2026/09/06 16:21:35.153, 94 %, 28241 MiB, 395.37 W, 60
2026/09/06 16:21:35.404, 94 %, 28241 MiB, 395.37 W, 60
2026/09/06 16:21:35.654, 94 %, 28241 MiB, 395.53 W, 60
2026/09/06 16:21:35.904, 94 %, 28241 MiB, 395.53 W, 60
2026/09/06 16:21:36.155, 94 %, 28241 MiB, 426.20 W, 68
2026/09/06 16:21:36.405, 94 %, 28241 MiB, 426.20 W, 68
2026/09/06 16:21:36.655, 99 %, 28241 MiB, 508.71 W, 64
2026/09/06 16:21:36.905, 99 %, 28241 MiB, 508.71 W, 64
2026/09/06 16:21:37.156, 99 %, 28241 MiB, 497.28 W, 61
2026/09/06 16:21:37.406, 99 %, 28241 MiB, 497.28 W, 61
2026/09/06 16:21:37.656, 94 %, 28241 MiB, 415.28 W, 61
2026/09/06 16:21:37.906, 94 %, 28241 MiB, 415.28 W, 61
2026/09/06 16:21:38.157, 94 %, 28241 MiB, 396.27 W, 61
2026/09/06 16:21:38.409, 94 %, 28241 MiB, 396.27 W, 61
2026/09/06 16:21:38.659, 94 %, 28241 MiB, 396.04 W, 61
2026/09/06 16:21:38.909, 94 %, 28241 MiB, 396.04 W, 61
2026/09/06 16:21:39.160, 94 %, 28241 MiB, 396.03 W, 61
2026/09/06 16:21:39.410, 94 %, 28241 MiB, 396.03 W, 61
2026/09/06 16:21:39.660, 94 %, 28241 MiB, 396.38 W, 61
2026/09/06 16:21:39.910, 94 %, 28241 MiB, 396.38 W, 61
2026/09/06 16:21:40.160, 94 %, 28241 MiB, 397.01 W, 61
2026/09/06 16:21:40.411, 94 %, 28241 MiB, 397.01 W, 61
2026/09/06 16:21:40.661, 94 %, 28241 MiB, 397.08 W, 61
2026/09/06 16:21:40.911, 94 %, 28241 MiB, 397.08 W, 61
2026/09/06 16:21:41.161, 94 %, 28241 MiB, 396.93 W, 61
2026/09/06 16:21:41.411, 94 %, 28241 MiB, 396.93 W, 61
2026/09/06 16:21:41.662, 94 %, 28241 MiB, 397.25 W, 61
2026/09/06 16:21:41.912, 94 %, 28241 MiB, 397.25 W, 61
2026/09/06 16:21:42.162, 94 %, 28241 MiB, 397.60 W, 61
2026/09/06 16:21:42.412, 94 %, 28241 MiB, 397.60 W, 61
2026/09/06 16:21:42.662, 94 %, 28241 MiB, 397.94 W, 61
2026/09/06 16:21:42.913, 94 %, 28241 MiB, 397.94 W, 61
2026/09/06 16:21:43.163, 94 %, 28241 MiB, 397.80 W, 62
2026/09/06 16:21:43.413, 94 %, 28241 MiB, 397.80 W, 62
2026/09/06 16:21:43.663, 96 %, 28241 MiB, 452.87 W, 70
2026/09/06 16:21:43.913, 96 %, 28241 MiB, 452.87 W, 70
2026/09/06 16:21:44.164, 96 %, 28241 MiB, 524.36 W, 63
2026/09/06 16:21:44.414, 96 %, 28241 MiB, 524.36 W, 63
2026/09/06 16:21:44.664, 94 %, 28241 MiB, 464.00 W, 62
2026/09/06 16:21:44.914, 94 %, 28241 MiB, 464.00 W, 62
2026/09/06 16:21:45.165, 94 %, 28241 MiB, 398.22 W, 62
2026/09/06 16:21:45.415, 94 %, 28241 MiB, 398.22 W, 62
2026/09/06 16:21:45.665, 94 %, 28241 MiB, 397.48 W, 62
2026/09/06 16:21:45.915, 94 %, 28241 MiB, 397.48 W, 62
2026/09/06 16:21:46.165, 94 %, 28241 MiB, 397.45 W, 62
2026/09/06 16:21:46.416, 94 %, 28241 MiB, 397.45 W, 62
2026/09/06 16:21:46.666, 94 %, 28241 MiB, 397.44 W, 62
2026/09/06 16:21:46.916, 94 %, 28241 MiB, 397.44 W, 62
2026/09/06 16:21:47.166, 94 %, 28241 MiB, 397.73 W, 62
2026/09/06 16:21:47.416, 94 %, 28241 MiB, 397.73 W, 62
2026/09/06 16:21:47.667, 94 %, 28241 MiB, 397.97 W, 62
2026/09/06 16:21:47.917, 94 %, 28241 MiB, 397.97 W, 62
2026/09/06 16:21:48.167, 94 %, 28241 MiB, 397.87 W, 62
2026/09/06 16:21:48.417, 94 %, 28241 MiB, 397.87 W, 62
2026/09/06 16:21:48.668, 94 %, 28241 MiB, 398.08 W, 62
2026/09/06 16:21:48.918, 94 %, 28241 MiB, 398.08 W, 62
2026/09/06 16:21:49.168, 94 %, 28241 MiB, 398.27 W, 63
2026/09/06 16:21:49.419, 94 %, 28241 MiB, 398.27 W, 63
2026/09/06 16:21:49.669, 94 %, 28241 MiB, 398.32 W, 63
2026/09/06 16:21:49.919, 94 %, 28241 MiB, 398.32 W, 63
2026/09/06 16:21:50.169, 94 %, 28241 MiB, 423.30 W, 70
2026/09/06 16:21:50.420, 94 %, 28241 MiB, 423.30 W, 70
2026/09/06 16:21:50.670, 99 %, 28241 MiB, 515.34 W, 70
2026/09/06 16:21:50.920, 99 %, 28241 MiB, 515.34 W, 70
2026/09/06 16:21:51.170, 99 %, 28241 MiB, 504.04 W, 63
2026/09/06 16:21:51.421, 99 %, 28241 MiB, 504.04 W, 63
2026/09/06 16:21:51.671, 94 %, 28241 MiB, 404.64 W, 63
2026/09/06 16:21:51.921, 94 %, 28241 MiB, 404.64 W, 63
2026/09/06 16:21:52.171, 94 %, 28241 MiB, 397.50 W, 63
2026/09/06 16:21:52.421, 94 %, 28241 MiB, 397.50 W, 63
2026/09/06 16:21:52.672, 94 %, 28241 MiB, 398.24 W, 63
2026/09/06 16:21:52.922, 94 %, 28241 MiB, 398.24 W, 63
2026/09/06 16:21:53.172, 94 %, 28241 MiB, 398.27 W, 63
2026/09/06 16:21:53.422, 94 %, 28241 MiB, 398.27 W, 63
2026/09/06 16:21:53.673, 94 %, 28241 MiB, 398.44 W, 63
2026/09/06 16:21:53.923, 94 %, 28241 MiB, 398.44 W, 63
2026/09/06 16:21:54.173, 94 %, 28241 MiB, 398.65 W, 63
2026/09/06 16:21:54.423, 94 %, 28241 MiB, 398.65 W, 63
2026/09/06 16:21:54.674, 95 %, 28241 MiB, 395.38 W, 63
2026/09/06 16:21:54.924, 95 %, 28241 MiB, 395.38 W, 63
2026/09/06 16:21:55.174, 95 %, 28241 MiB, 394.98 W, 63
2026/09/06 16:21:55.424, 95 %, 28241 MiB, 394.98 W, 63
2026/09/06 16:21:55.674, 95 %, 28241 MiB, 398.08 W, 63
2026/09/06 16:21:55.925, 95 %, 28241 MiB, 398.08 W, 63
2026/09/06 16:21:56.175, 95 %, 28241 MiB, 397.75 W, 63
2026/09/06 16:21:56.425, 95 %, 28241 MiB, 397.75 W, 63
2026/09/06 16:21:56.675, 94 %, 28241 MiB, 398.03 W, 63
2026/09/06 16:21:56.925, 94 %, 28241 MiB, 398.03 W, 63
2026/09/06 16:21:57.176, 94 %, 28241 MiB, 397.96 W, 63
2026/09/06 16:21:57.426, 94 %, 28241 MiB, 397.96 W, 63
2026/09/06 16:21:57.676, 94 %, 28241 MiB, 397.52 W, 63
2026/09/06 16:21:57.926, 94 %, 28241 MiB, 397.52 W, 63
2026/09/06 16:21:58.176, 94 %, 28241 MiB, 448.34 W, 71
2026/09/06 16:21:58.427, 94 %, 28241 MiB, 448.34 W, 71
2026/09/06 16:21:58.677, 95 %, 28241 MiB, 512.66 W, 65
2026/09/06 16:21:58.927, 95 %, 28241 MiB, 512.66 W, 65
2026/09/06 16:21:59.177, 95 %, 28241 MiB, 469.49 W, 64
2026/09/06 16:21:59.427, 95 %, 28241 MiB, 469.49 W, 64
2026/09/06 16:21:59.678, 95 %, 28241 MiB, 399.51 W, 64
2026/09/06 16:21:59.928, 95 %, 28241 MiB, 399.51 W, 64
2026/09/06 16:22:00.178, 95 %, 28241 MiB, 398.83 W, 64
2026/09/06 16:22:00.428, 95 %, 28241 MiB, 398.83 W, 64
2026/09/06 16:22:00.679, 94 %, 28241 MiB, 398.77 W, 64
2026/09/06 16:22:00.929, 94 %, 28241 MiB, 398.77 W, 64
2026/09/06 16:22:01.179, 94 %, 28241 MiB, 398.77 W, 64
2026/09/06 16:22:01.429, 94 %, 28241 MiB, 398.77 W, 64
2026/09/06 16:22:01.680, 94 %, 28241 MiB, 398.55 W, 64
2026/09/06 16:22:01.930, 94 %, 28241 MiB, 398.55 W, 64
2026/09/06 16:22:02.180, 94 %, 28241 MiB, 398.61 W, 64
2026/09/06 16:22:02.430, 94 %, 28241 MiB, 398.61 W, 64
2026/09/06 16:22:02.680, 94 %, 28241 MiB, 398.69 W, 64
2026/09/06 16:22:02.931, 94 %, 28241 MiB, 398.69 W, 64
2026/09/06 16:22:03.181, 94 %, 28241 MiB, 398.91 W, 64
2026/09/06 16:22:03.431, 94 %, 28241 MiB, 398.91 W, 64
2026/09/06 16:22:03.681, 94 %, 28241 MiB, 399.07 W, 64
2026/09/06 16:22:03.931, 94 %, 28241 MiB, 399.07 W, 64
2026/09/06 16:22:04.182, 94 %, 28241 MiB, 398.85 W, 64
2026/09/06 16:22:04.432, 94 %, 28241 MiB, 398.85 W, 64
2026/09/06 16:22:04.682, 94 %, 28241 MiB, 398.68 W, 64
2026/09/06 16:22:04.932, 94 %, 28241 MiB, 398.68 W, 64
2026/09/06 16:22:05.182, 94 %, 28241 MiB, 398.75 W, 64
2026/09/06 16:22:05.433, 94 %, 28241 MiB, 398.75 W, 64
2026/09/06 16:22:05.683, 94 %, 28241 MiB, 398.93 W, 64
2026/09/06 16:22:05.933, 94 %, 28241 MiB, 398.93 W, 64
2026/09/06 16:22:06.183, 94 %, 28241 MiB, 305.30 W, 59
2026/09/06 16:22:06.433, 94 %, 28241 MiB, 305.30 W, 59
2026/09/06 16:22:06.684, 0 %, 28241 MiB, 170.15 W, 58
2026/09/06 16:22:06.934, 0 %, 28241 MiB, 170.15 W, 58
2026/09/06 16:22:07.184, 0 %, 28241 MiB, 101.09 W, 58
2026/09/06 16:22:07.434, 0 %, 28241 MiB, 101.09 W, 58
2026/09/06 16:22:07.684, 0 %, 28241 MiB, 100.44 W, 57
2026/09/06 16:22:07.935, 0 %, 28241 MiB, 100.44 W, 57
2026/09/06 16:22:08.185, 0 %, 28241 MiB, 88.72 W, 56
2026/09/06 16:22:08.435, 0 %, 28241 MiB, 88.72 W, 56
2026/09/06 16:22:08.685, 0 %, 28241 MiB, 76.43 W, 56
2026/09/06 16:22:08.935, 0 %, 28241 MiB, 76.43 W, 56
